begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	shard	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
391	1	691	340	-4029061759496275370	1695623679523700230	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms019	0930IbnIyas.NuzhatUmam.Masaha004846-ara1.ms004	217	ا معروفة -في -اللسان العربي منها لجزء الشرق خمس وسبعون ولجزء الغرب ست- وستون ولجزء ال-جوف ست- ولجزء القبلة اثنان وستون ------الانهار الكبار المعروفة في جميع الدنيا ستة وخمسو--------ن------------- سبعة عشر ولجزء الغرب ثلاثة عشر ولجزء ال-جوف تسعة عشر ولجزء القبلة سبعة و-صف ا--نهار جزء ال--مشرق وعدة -اميال كل -واحد منها من --مخر-جها-- ال---ي -اقصي من	المعروفة تسع وماءتان -كور-ة منها --في الشرق خمس وسبعون و--في الغرب ستة وستون و--في الشمال ستة و--في الجنوب اثنان وستون كورة والانهار الكبار المعروفة في جميع الدنيا ستة وخمسون نهرا منها لجزء الشرق سبعة عشر ولجزء الغرب ثلاثة عشر ولجزء الشمال تسعة عشر ولجزء الجنوب سبعة والاقاليم السبعة كل اقليم منها كانه بساط قد مد طوله من المشرق والي المغرب وعرضه من	19	4	0	8523618295347706467	-1272191255275664350	166	349	62.177650451660156	29	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0930IbnIyas.NuzhatUmam.Masaha004846-ara1
614	586	1467	1644	-4029061759496275370	1695623679523700230	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms018	0930IbnIyas.NuzhatUmam.Masaha004846-ara1.ms003	403	العالي- --وقب-لتها ب-حر البربر وغربها-- بحر-- --الان--د-لس --هذه جمي-----ع الجزاءر التي في البحر ال---م----توسط م-ن مخرجه ا-لي منتها-ه -ما-- عدا- -ا-لجزاءر -----الصغار ---التي -لا ذكر -لها-- ولا -بال-- الباب الرابع م--ن- ---الجز--ء الاول علي -ما- --وجدت -في --دوا----وين يوليش------- قيصر الملك في عامة الدنيا تخير وهم نقوذخشه وديذمه وطوذقتور وبلقريطه فامرهم ان ياخذوا له وصف حدود الدنيا وعدة بحارها وكورها ارباعا فولي نقوذخشه اخذ وصف جزء المشرق وولي ديذمه اخذ وصف جزء المغرب وولي طوذقتور اخذ وصف جزء الجوف وولي بولقريطه اخذ وصف جزء القبلة فتمت كتبة الجميع علي ايديهم في نحو من ثلاثين سنة فكانت جملة ---ما- -وصفوه سوي ----ي-قع في -كتابنا هذا --ه-كذا عدة ال----بحار --المعروفة البحا--ر- --المعروف----ة ال-م-سما-----ة -في ج---ميع ما ادركه و---صفهم في- ال--دنيا تسعة وعشرون -وقد سموها في -------م-----و---ا--------ضعها و-تركنا ذكرها- ا-ذ --كا--ن---ت -اسما--ءها غير معر-و-فة ----في اللسان ال-عر----بي منها لجزء الشرق -ثما--ن--ية ومنها لجزء الغر---ب-- --ثما------نية ومنها لجزء ال-جوف ا-حد عشر و-----من-----ها- ----لجزء القب----ل--ة اثنان -عدة ---ا-لجزا-ءر- -الجزاءر ال-----م----ع-ر---وفة ال--ا-	الاقليم الرابع وهو بابل ال-فان وتسعماءة واربع وسبعون مدينة وقرية كبيرة وفي الاقليم ال-خامس ثلاثة الاف مدينة وست مدن وفي الاقليم السادس ثلاثة الاف واربعماءة مدينة وثمان مدن وفي الاقليم السابع ثلاثة الاف مدينة وثلاثة مدينة في الجزاير وقا-ل -في كتاب هروشيش لما استقامت طاعة يوليش الملقب قيصر الملك في عامة الدنيا تخير اربعة من الفلاسفة -------------------فامرهم ان ياخذوا له وصف حدود الدنيا وعدة جبالها وبحارها وكورها ارباعا فولي احدهم اخذ وصف جزء المشرق وولي اخر اخذ وصف جزء المغرب وولي اخر اخذ وصف جزء الشمال وولي اخر وصف جزء الجنوب فتمت كتابة -------الجميع علي ايديهم في نحو من ثلاثين سنة فكانت جملة البحار المسماة في الدنيا تسعة وعشرون بحرا منها في جزء المشرق ق ب ثمانية وفي جزء الغرب ثمانية وفي جزء الشمال احد عشر وفي جزء الجنوب اثنان وعدة الجزاير المعروفة احدي وسبعون جزيرة منها في الشرق ثمانية وفي الغرب ستة عشر وفي جهة الشمال احد وثلاثون وفي جهة الجنوب ستة عشر وعدة الجبال الكبار المعروفة في جميع الدنيا ستة وثلاثون جبلا منها --في الشرق سبعة وفي الغرب خمسة وعشرون وفي الشمال اثني عشر وفي الجنوب اثنان والبلدان الكبار ثلاثة وستون بلدا منها في الشرق سبعة وفي الغرب خمسة وعشرون وفي الشمال	18	3	0	-3439076216705412922	-3892705071237156649	284	1090	36.972476959228516	29	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0930IbnIyas.NuzhatUmam.Masaha004846-ara1
250	998	556	1415	-4029061759496275370	1695623679523700230	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms023	0930IbnIyas.NuzhatUmam.Masaha004846-ara1.ms058	209	القبلة -------وعدة امي----ال------ها- -نهر النيل وهو الذي يسمي ياءن مخرجه خفي ولكن ظاهر اقباله من ارض الحبشة ويصير له هناك محبس عظيم مجراه اليه ماءتا ميل --ثم يخرج- ----من--- ذلك ال---مو-ضع -----الذي ي--د-عي قطر---طقش ----وعدة -امياله ال-ي- ---ذلك الموضع -اربعماءة -وثلاثة و----ثم-ا-نون م-يلا -ثم---- --ي-------م-ضي --ف--يس-قي الذي -يدع---ي -----بن--ي-ا----ء عل-ي- -امي-ال- م-اءة و-ثلاثة --وثما-نين ومن جبل بني-ا-ء ا-ل	الحبشة ثم يميل علي اليسار الي ارض قال ونهر النيل وهو الذي يسمي باون مخرجه خفي ولكن ظاهر اقباله من ارض الحبشة ويصير له هناك محبس عظيم مجراه اليه ماءتا ميل وذكر مخرجه حتي ينتهي الي البحر وقال وكثيرا ما يوجد في نهر النيل التماسيح واقبال- النيل من ارض الحبشة ليس يختلف فيه احد وعدة اميال من مخرجه المعروف الي موقعه ماءة الف وتسعون الفا وتسعماءة وثلاثون ميلا وماء النيل يجري علي مر كل وهو عذب دفء والنيل اذا وصل الي الجنادل	23	58	0	-6842630205927284690	7315538480033185102	153	418	50.0	21	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0930IbnIyas.NuzhatUmam.Masaha004846-ara1
288	799	770	1415	-4029061759496275370	1695623679523700230	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms024	0930IbnIyas.NuzhatUmam.Masaha004846-ara1.ms058	309	-- -مصر علي -امي--ال --ماءتي---ن و---اثني-- -عشر -ثم ينقسم في ثمانية ا-نهار -تسقي ارض مصر ويبلغ ا-لاسكندرية ويصب في ا--لبحر ال-متوسط -للب-حر اذريا-طقه ---وبعضه -حيث ---يقال- للب----حر -قرناشيه وله --ذر-ا--ع خارج -منه -من ---مصر والي ------تخو--م بلد ل-و-بيا --حي--ث كا-ن محراب --الو-ثن ---فما ب-ين مدينة بنطابلم ومدي--نة طرا----ب--------------ل----------ي- -----------ح---ي---ث صنم ا--فر-يقية وكثيرا ما يوجد في نهر النيل التماسيح واقبال النيل من ارض الحبشة ليس يختلف فيه احد وعدة امياله من مخرجه المعروف الي موقعه ماءة الف وتسعين الفا وتسعماءة وثلاثون ميلا و-ا-ما ن----هر- -اسطغر------ش -من نهر -النيل الي موقعه في بحر ا-ل	ثم يميل الي ناحية الغرب فيصير في وسطه جزيرة واخر ذلك يميل الي -ناحية الشمال فيسقي ارض مصر وقيل- ان مخرجه من عي-ن فيما يجاور الجبل ثم يغيب في الرمال ثم يخرج غير بعيد فيصير له محبس عظيم ثم يساير علي قفار الحبشة ثم يميل علي اليسار -الي ارض قال ونهر النيل وهو الذي يسمي باون مخرجه خفي ولكن ظاهر اقباله من ارض الحبشة ويصير له هناك محبس عظيم مجراه اليه ماءتا ميل وذكر مخرجه حتي ينتهي الي البحر وقال وكثيرا ما يوجد في نهر النيل التماسيح واقبال النيل من ارض الحبشة ليس يختلف فيه احد وعدة اميال- من مخرجه المعروف الي موقعه ماءة الف وتسعون الفا وتسعماءة وثلاثون ميلا وماء النيل يجري علي مر كل وهو عذب دفء والنيل اذا -وصل الي الجنادل	24	58	0	476831828095787832	7315538480033185102	229	622	49.6784553527832	31	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0930IbnIyas.NuzhatUmam.Masaha004846-ara1
1340	738	1627	960	-4029061759496275370	1695623679523700230	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms011	0930IbnIyas.NuzhatUmam.Masaha004846-ara1.ms058	155	مصر الا-علي ---ونهر---- ا-لنيل الذي- مخرجه من ريف بحر القلزم ثم يميل الي الموضع الذي يدعي مشلون ثم يميل الي ناحية الغرب فتصير في وسطه جزيرة تسمي ميرون واخر ذلك يميل الي ناحية الشمال اعني الجوف فيسقي ارض مصر وق د قيل ان مخرجه من عين فيما يجاور الجبل المسمي اذلنته ثم يغيب في الرمال ثم يخرج غير بعيد	مصر وقال في كتاب هروشيش ان نهر النيل مخرجه من ريف بحر القلزم ثم يميل الي ناحية الغرب فيصير في وسطه جزيرة ----------------------------------------------واخر ذلك يميل الي ناحية الشمال فيسقي ارض مصر وقيل ---------------ان مخرجه من عين فيما يجاور الجبل --------------ثم يغيب في الرمال ثم يخرج غير بعيد	11	58	0	-766864950454831249	7315538480033185102	120	297	52.18855285644531	30	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0930IbnIyas.NuzhatUmam.Masaha004846-ara1
