begin	begin2	end	end2	gid	gid2	id	id2	matches	s1	s2	seq	seq2	shard	uid	uid2	ch_match	align_len	matches_percentage	w_match	series_b1	series_b2
1518	389	1601	496	-4029061759496275370	6084144174673760073	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed.ms265	0487AbuCubaydBakri.MasalikWaMamalik.Shamela0023849-ara1.mARkdown.ms176	76	-ينة --رو-مة وهو الملقب بالرحيم لما كان عليه من حسن السيرة والرافة بجميع ا---ل--ن--اس-- ----------وجميل ا-ل	قيصر انطونيش وهو الملقب بالرحيم لما كان عليه من حسن السيرة والرافة بجميع المسلمين واسقط المغارم عن جميع اهل	265	176	0	-2244217716239095221	388289138832712467	61	107	71.02803802490234	11	0375AnonymousTranslator.TarikhCalamUrusiyus.MAB020626-ara1.completed	0487AbuCubaydBakri.MasalikWaMamalik.Shamela0023849-ara1.mARkdown
